identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0005208258;Syndicat Mixte Bil Ta Garbi;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;33;;19 05 01;Fraction non compostée des déchets municipaux et assimilés;26.9;tonnes/an
0005208258;Syndicat Mixte Bil Ta Garbi;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;ESPAGNE;19 05 01;Fraction non compostée des déchets municipaux et assimilés;1970;tonnes/an
0005208258;Syndicat Mixte Bil Ta Garbi;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;64;;19 12 02;Métaux ferreux;58.8;tonnes/an
0005208258;Syndicat Mixte Bil Ta Garbi;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ESPAGNE;19 12 02;Métaux ferreux;142.9;tonnes/an
0005208375;Séché éco-industries;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);64;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;36400;tonnes/an
0005208375;Séché éco-industries;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;31;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;987;tonnes/an
0005208375;Séché éco-industries;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;64;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;3210;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);17;;19 05 01;Fraction non compostée des déchets municipaux et assimilés;26700;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);33;;19 05 01;Fraction non compostée des déchets municipaux et assimilés;25.9;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);40;;19 05 01;Fraction non compostée des déchets municipaux et assimilés;253;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);64;;19 05 01;Fraction non compostée des déchets municipaux et assimilés;16150;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);65;;19 05 01;Fraction non compostée des déchets municipaux et assimilés;26.4;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;40;;19 05 01;Fraction non compostée des déchets municipaux et assimilés;1380;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;64;;19 05 01;Fraction non compostée des déchets municipaux et assimilés;105;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;ESPAGNE;19 12 04;Matières plastiques et caoutchouc;63.0;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;33;;19 05 01;Fraction non compostée des déchets municipaux et assimilés;19.3;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;64;;12 01 01;Limaille et chutes de métaux ferreux;161;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ESPAGNE;12 01 01;Limaille et chutes de métaux ferreux;1080;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;11;;19 05 01;Fraction non compostée des déchets municipaux et assimilés;546;tonnes/an
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);Production de déchets non dangereux;2021;R7 ;R7 Récupération des produits servant à capter les polluants;;BELGIQUE;15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;66.1;tonnes/an
0005208618;CHOPEX;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);33;;19 12 10;Déchets combustibles (combustible issu de déchets);154;tonnes/an
0005208618;CHOPEX;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;33;;19 12 10;Déchets combustibles (combustible issu de déchets);10200;tonnes/an
0005208618;CHOPEX;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;40;;19 12 10;Déchets combustibles (combustible issu de déchets);169;tonnes/an
0005208618;CHOPEX;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;33;;19 12 02;Métaux ferreux;1010;tonnes/an
0005208618;CHOPEX;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);33;;19 12 03;Métaux non ferreux;36;tonnes/an
0005208618;CHOPEX;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;33;;19 12 12;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.;784;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;D2 ;D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.);13;;16 01 03;Pneus hors d'usage;14.3;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);63;;16 01 03;Pneus hors d'usage;279;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;ESPAGNE;16 01 03;Pneus hors d'usage;5480;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;MAROC;16 01 03;Pneus hors d'usage;10320;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;TURQUIE;16 01 03;Pneus hors d'usage;3000;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;47;;16 01 03;Pneus hors d'usage;21.5;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;01;;16 01 03;Pneus hors d'usage;408;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;24;;16 01 03;Pneus hors d'usage;128.38;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;31;;16 01 03;Pneus hors d'usage;248.5;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;32;;16 01 03;Pneus hors d'usage;44.5;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;33;;16 01 03;Pneus hors d'usage;1.48;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;47;;16 01 03;Pneus hors d'usage;530.7;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;66;;16 01 03;Pneus hors d'usage;154;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;BENIN;16 01 03;Pneus hors d'usage;472.5;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;COTE D'IVOIRE;16 01 03;Pneus hors d'usage;80.6;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;ITALIE;16 01 03;Pneus hors d'usage;135;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;MAURITANIE;16 01 03;Pneus hors d'usage;24;tonnes/an
0005208685;SOREGOM;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;PORTUGAL;16 01 03;Pneus hors d'usage;135.62;tonnes/an
0005209637;BIOLACQ ENERGIES;Production de déchets non dangereux;2021;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;81;;20 03 01;Déchets municipaux en mélange;0.215;tonnes/an
0005209637;BIOLACQ ENERGIES;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);81;;10 01 03;Cendres volantes de tourbe et de bois non traité;796;tonnes/an
0005209637;BIOLACQ ENERGIES;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;64;;20 03 01;Déchets municipaux en mélange;1.3;tonnes/an
0005209637;BIOLACQ ENERGIES;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);64;;03 03 01;Déchets d'écorce et de bois;46.7;tonnes/an
0005209637;BIOLACQ ENERGIES;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);64;;15 01 03;Emballages en bois;1.02;tonnes/an
0005209637;BIOLACQ ENERGIES;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);64;;19 12 02;Métaux ferreux;15.3;tonnes/an
0005209637;BIOLACQ ENERGIES;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);64;;10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);2270;tonnes/an
0005209637;BIOLACQ ENERGIES;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;64;;20 01 01;Papier et carton;0.45;tonnes/an
0005210984;XL METHALANDES;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);17;;20 03 01;Déchets municipaux en mélange;12.6;tonnes/an
0005210984;XL METHALANDES;Production de déchets non dangereux;2021;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;40;;19 06 06;Digestats provenant du traitement anaérobie des déchets animaux et végétaux;904;tonnes/an
0005210984;XL METHALANDES;Production de déchets non dangereux;2021;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;40;;19 06 99;Déchets non spécifiés ailleurs.;1930;tonnes/an
0005210984;XL METHALANDES;Production de déchets non dangereux;2021;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;40;;19 06 06;Digestats provenant du traitement anaérobie des déchets animaux et végétaux;74600;tonnes/an
0005210984;XL METHALANDES;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;ESPAGNE;10 01 99;Déchets non spécifiés ailleurs.;0.18;tonnes/an
0005210984;XL METHALANDES;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);40;;19 06 06;Digestats provenant du traitement anaérobie des déchets animaux et végétaux;1050;tonnes/an
0005211709;SAS BIOVILLENEUVOIS;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;32;;19 06 06;Digestats provenant du traitement anaérobie des déchets animaux et végétaux;54;tonnes/an
0005211709;SAS BIOVILLENEUVOIS;Production de déchets non dangereux;2021;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;46;;19 06 06;Digestats provenant du traitement anaérobie des déchets animaux et végétaux;2470;tonnes/an
0005211709;SAS BIOVILLENEUVOIS;Production de déchets non dangereux;2021;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;47;;19 06 06;Digestats provenant du traitement anaérobie des déchets animaux et végétaux;45031;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);14;;20 01 02;Verre;3.2;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;14;;20 03 01;Déchets municipaux en mélange;6.2;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;76;;20 03 01;Déchets municipaux en mélange;73.2;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;80;;08 01 16;Boues aqueuses contenant de la peinture ou du vernis autres que celles visées à la rubrique 08 01 15;0.111;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;44;;12 01 99;Déchets non spécifiés ailleurs.;11.2;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;80;;15 01 02;Emballages en matières plastiques;1.63;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;80;;20 01 25;Huiles et matières grasses alimentaires;3.25;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);14;;15 01 01;Emballages en papier/carton;16.8;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R2 ;R2 Récupération ou régénération des solvants;50;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;257;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);76;;15 01 02;Emballages en matières plastiques;12.7;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);14;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;110;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;08;;12 01 01;Limaille et chutes de métaux ferreux;371;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;16;;12 01 01;Limaille et chutes de métaux ferreux;1520;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;27;;12 01 01;Limaille et chutes de métaux ferreux;7602.5;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;27;;12 01 03;Limaille et chutes de métaux non ferreux;442.5;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;14;;11 01 99;Déchets non spécifiés ailleurs.;5.95;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;14;;15 01 01;Emballages en papier/carton;23.4;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;76;;15 01 01;Emballages en papier/carton;129.6;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;76;;15 01 02;Emballages en matières plastiques;5.9;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;14;;15 01 03;Emballages en bois;36.2;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;78;;15 01 03;Emballages en bois;44;tonnes/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;14;;20 03 01;Déchets municipaux en mélange;0.3;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);50;;15 01 06;Emballages en mélange;547;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;27;;02 05 01;Matières impropres à la consommation ou à la transformation;37.1;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;35;;16 03 06;Déchets d'origine organique autres que ceux visés à la rubrique 16 03 05.;3.97;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;50;;10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);220;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);50;;02 05 02;Boues provenant du traitement in situ des effluents;630;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);50;;19 08 09;Mélanges de graisse et d'huile provenant de la séparation huile/eaux usées ne contenant que des huiles et graisses alimentaires;282;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);50;;20 01 08;Déchets de cuisine et de cantine biodégradables;246;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;50;;15 01 04;Emballages métalliques;242;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;14;;16 01 17;Métaux ferreux;2.47;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;50;;17 04 05;Fer et acier;43.4;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;50;;17 04 07;Métaux en mélange;14.6;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;50;;15 01 01;Emballages en papier/carton;454;tonnes/an
0005301060;COOPERATIVE ISIGNY SAINTE MERE;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;50;;15 01 02;Emballages en matières plastiques;36.6;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;14;;20 02 01;Déchets biodégradables;283;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);14;;19 12 09;Minéraux (par exemple : sable, cailloux);112;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);27;;19 12 09;Minéraux (par exemple : sable, cailloux);907;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);14;;19 12 12;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.;101000;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);76;;19 12 12;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.;6110;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;14;;19 12 07;Bois autres que ceux visés à la rubrique 19 12 06;1028.4;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;61;;19 12 07;Bois autres que ceux visés à la rubrique 19 12 06;252;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;69;;19 12 07;Bois autres que ceux visés à la rubrique 19 12 06;963;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;76;;19 12 07;Bois autres que ceux visés à la rubrique 19 12 06;307;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;84;;19 12 07;Bois autres que ceux visés à la rubrique 19 12 06;391;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;92;;19 12 10;Déchets combustibles (combustible issu de déchets);9920;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;13;;16 01 19;Matières plastiques;22.4;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;21;;16 01 19;Matières plastiques;1204;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;27;;16 01 19;Matières plastiques;785;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;42;;16 01 19;Matières plastiques;553;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;44;;16 01 19;Matières plastiques;530.7;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;50;;16 01 19;Matières plastiques;22.4;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;59;;16 01 19;Matières plastiques;30.3;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;61;;16 01 19;Matières plastiques;1390;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;76;;16 01 19;Matières plastiques;146;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;92;;16 01 19;Matières plastiques;35.6;tonnes/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2021;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;02;;19 12 01;Papier et carton;415;tonnes/an
