identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0058100457;PORCI SEGALA;2021;12300;0;0;0
0006401203;PROVENCE GRANULATS;2021;24528;0;0;0
0006301446;FRAMATOME;2021;0;0;80298;0
0006501169;TOTAL Raffinage France;2021;1225622;0;284826;0
0006102870;WINOA;2021;466706;0;0;0
0005701339;FORGES DE COURCELLES;2021;0;44828;5064;0
0010001460;PFMP PROGIPHARM;2021;2131;0;94119;0
0009071701;STEP - LA ROCHELLE (port Neuf);2021;0;0;8849673;0
0006301584;FIBERTEX NONWOVENS;2021;26305;0;6092;0
0006702080;CAPSUGEL;2021;14;0;91124;0
0007002301;Eaux minérales de St Amand - Sc Thermal;2021;276620;0;0;0
0006105003;MAJ ELIS LOIRE;2021;60041;0;598;0
0005202283;CONSERVES FRANCE SA;2021;0;540898;1317;0
0005601473;COVIAL SA;2021;0;0;63929;0
0005103651;TIMAC AGRO;2021;8392;0;16133;0
0005401075;KRONOSPAN SAS;2021;0;0;102790;0
0006103571;CENTRE HOSPITALIER LE VINATIER;2021;0;0;120463;0
0006208683;SA BOULANGERIE NEUHAUSER Fürst 2;2021;0;0;62663;0
0006201117;CONTINENTAL FRANCE SNC;2021;0;0;253074;0
0007000627;LIONOR S.A.;2021;0;0;83885;0
0005901743;LES CARRIERES JURASSIENNES (VINCENT);2021;412426;0;0;0
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;0;3357876;34181;0
0006500510;EURO DISNEY ASSOCIES SAS;2021;0;0;758240;0
0005203826;COLAS FRANCE - Etablissement SARRAZY - Gravière de QUEYRAC;2021;0;28000;0;0
0007207175;SYNDICAT DES EAUX;2021;0;13539187;0;0
0006700766;LINGENHELD ENVIRONNEMENT;2021;100183;0;0;0
0005906068;CBN;2021;309526;0;484;0
0005800299;TOTALENERGIES FLUIDS;2021;0;359155;3216;0
0057900178;SOCOPA VIANDES;2021;0;0;135242;0
0005800607;BOREALIS CHIMIE;2021;4691;3819653;51492;0
0006202551;BONGRAIN GERARD;2021;98069;136607;166676;0
0005703492;COGESAL MIKO;2021;0;0;290472;0
0006103933;HIT TS;2021;15736;0;181;0
0006202054;ArcelorMittal France - Packaging;2021;1063326;7582680;27023;0
0006700472;PAPETERIES DU RHIN;2021;556494;0;6506;0
0006400397;DISTILLERIE GIRARD S.A.;2021;7827;0;0;0
0006301096;TDV INDUSTRIES;2021;0;204474;13474;0
0010000006;INVEHO-UFO (ex ATELIERS D'ORVAL);2021;8153;0;0;0
0006503227;TECHNOCENTRE RENAULT;2021;0;0;55461;0
0057201666;SASU MARIE;2021;0;0;122383;0
0006205178;INITIAL EUROGANT (ex INITIAL BTB);2021;0;9161;0;0
0007408313;CLIMESPACE;2021;0;0;107149;0
0005400357;EQIOM GRANULATS;2021;20774;0;0;0
0005305154;FARMACLAIR;2021;0;0;87547;0
0006401321;CONSERVES FRANCE;2021;264192;0;0;0
0006103108;VICAT;2021;351440;0;8150;0
0006401233;SOMECA;2021;0;0;81078;0
0007000938;TEREOS FRANCE;2021;0;320760;9945;0
0005800587;ESSITY OPERATIONS FRANCE;2021;1555572;0;10166;0
0007001833;TATA STEEL MAUBEUGE SAS;2021;0;282003;17210;0
0006300890;LTR INDUSTRIES;2021;0;2155592;11731;0
0005200560;TECHNICENTRE NOUVELLE AQUITAINE;2021;0;0;72614;0
0052216290;SCEA EOUZAN;2021;8300;0;0;0
0005802648;BASF Agri-Production SAS;2021;3502521;0;8584;0
0005600333;MANUF FRANC PNEUMATIQ MICHELIN;2021;3269;0;112211;0
0057201569;ESPRI Restauration;2021;0;0;77775;0
0010003590;LIGERIENNE GRANULATS (carrière);2021;46702;0;0;0
0054400466;GAEC DU DOMAINE HAMON;2021;10520;0;0;0
0058500832;CHARAL;2021;10519;0;64813;0
0005202016;Usine DRT Vielle-Saint-Girons;2021;1068581;0;13646;0
0005105479;ELIS PICARDIE RLST SA;2021;33825;0;329;0
0005301512;ELVIR S.A.S.;2021;0;738663;7902;0
0005801422;CERDATO;2021;25780;0;5601;0
0006400347;MAJ SA;2021;77366;0;1804;0
0054200477;FROMAGERIE GUILLOTEAU;2021;0;0;100923;0
0005301484;AURYS GLASSOLUTIONS S.A.S.;2021;0;0;127006;0
0006103723;GEPEIF STATION EPUR. DES INDUS;2021;169385;0;1299275;0
0005901990;SERTRID;2021;38979;0;16958;0
0005103728;SOCOPIC-Sté Cogénér.Picardie (ex.Dalkia);2021;0;0;693724;0
0005302882;SIRAC;2021;63753;0;6845;0
0005901400;ISOLA COMPOSITE FRANCE;2021;11100;0;1223;0
0005701543;VERALLIA-FRANCE;2021;33748;0;0;0
0006402211;Petroineos Manufacturing France SAS;2021;0;4593797;40438;4500000
0052201268;SCEA CORMAN MARCEL;2021;10600;0;0;0
0009000294;CENTAC - 1 BCP;2021;207190;0;0;0
0006601003;GDH (GESTION DE DEPOTS D'HYDROCARBURES);2021;0;88426;6144;0
0005100993;Si GROUP ex- ADDIVANT ex-CHEMTURA;2021;0;0;50429;0
0006103523;OI FRANCE SAS;2021;0;60813;5769;0
0007202778;ROUSSELOT ANGOULEME SAS;2021;0;1586989;12061;0
0007001188;LUTTI SAS;2021;0;0;173100;0
0052204603;SCEA BALUSSON;2021;49000;0;0;0
0052100056;SA KRITER BRUT DE BRUT;2021;47843;0;0;0
0006802120;Société Gaïa;2021;119272;0;0;0
0009069923;INSTITUT LAUE LANGEVIN;2021;29016;28262270;39766;0
0005100494;NOVABION;2021;0;49490;1120;0
0006202252;CROUVEZIER DEVELOPPEMENT;2021;201410;0;7251;0
0054400117;GALLIANCE LE BIGNON;2021;0;0;87176;0
0006400455;APTUNION;2021;0;249714;14205;0
0006410873;KEM ONE;2021;0;0;524517;0
0052201351;EURL La Ville Poissin;2021;13000;0;0;0
0006200773;ARCELORMITTAL WIRE FRANCE;2021;501021;0;473;0
0028400102;NORD PAL PLAST;2021;40161;0;1444;0
0006401312;LAFARGEHOLCIM GRANULATS;2021;8740;3000;0;0
0006700044;BALLASTIERES HELMBACHER SAS;2021;763422;0;0;0
0055302590;GAEC BESNAIES (DES);2021;23622;0;0;0
0050100253;SARL DE MONTBURON;2021;8804;0;0;0
0006600227;SARL CARRIERES DE LA 113;2021;0;62880;0;0
0052902286;EARL DE QUISTILLIC DENIEL;2021;13300;0;0;0
0006501121;REP;2021;14318;0;8369;0
0006503972;X FAB FRANCE (ex ALTIS SEMICONDUCTOR);2021;582988;98708;7917;0
0006102962;UMICORE SPECIALTY POWDERS FRANCE;2021;133835;0;9894;0
0006900563;EDF PEI Pointe Jarry;2021;0;56252;0;0
0005701552;ADM Bazancourt SASU;2021;1226927;0;0;0
0006102364;OI FRANCE SAS;2021;0;22688;4811;0
0006700668;BLUE PAPER;2021;4542238;0;0;0
0006103782;TEINTURERIES DE TARARE;2021;0;142286;52912;0
0006103253;AHLSTROM BRIGNOUD SA;2021;0;1152280;980;0
0006400442;WAVIN France;2021;24746;0;0;0
0016300069;SAPEC 1;2021;0;8599;181;0
0006802873;Blanchisserie Midi-Pyrénées;2021;19049;0;0;0
0053502069;TRIBALLAT NOYAL;2021;0;0;262830;0
0007000776;PRODUITS CHIMIQUES DE LOOS;2021;1182562;1915366;21430;0
0006300911;HUHTAMAKI LA ROCHELLE - HLR;2021;0;523943;42854;0
0006103809;EUROCAST LYON;2021;94100;0;1412;0
0009076903;STEP - VILLEFRANCHE SUR SAONE;2021;10441;0;15882;0
0055602981;EARL COSPEREC;2021;11328;0;0;0
0005900608;PEUGEOT CITROEN SOCHAUX SNC;2021;80343;872671;34786;0
0005701446;GOYARD JEAN DISTILLERIE;2021;100520;0;251;0
0007000638;MG-VALDUNES;2021;0;394400;3112;0
0006501812;AGRANA FRUITS FRANCE (ex ATYS);2021;143938;0;18738;0
0005802304;LUNOR DISTRIBUTION;2021;0;0;258149;0
0006700717;FONDERIE DE LA BRUCHE - COLIBRU;2021;0;134647;0;0
0007001689;RLST ELIS;2021;72659;0;1153;0
0005401298;EURIAL ULTRA FRAIS;2021;401133;0;165143;0
0006201943;SOCIETE MECANIQUE AUTOMOBILE DE L'EST (SMAE);2021;0;0;98359;0
0006502131;A2C Granulat;2021;415438;0;0;0
0009000300;13 RG;2021;0;0;97106;0
0005804281;INITIAL;2021;30534;0;200;0
0007101355;EDF-PEI SAS;2021;0;0;3885;113903
0016400309;TRADIVAL;2021;0;0;207289;0
0010005542;LES LAVANDIERES (ELIS TOURAINE);2021;32823;0;181;0
0006501299;CARRIERES ET MATERIAUX DE JOUY LE CHATEL;2021;19562;0;0;0
0006102272;TREDI;2021;1336293;0;156398;0
0005101081;OPELLA HEALTHCARE (EX SANOFI / AVENTIS);2021;0;0;69020;0
0010000451;CRISTAL UNION;2021;9777;0;0;0
0018300685;AMETYST;2021;0;0;52883;0
0006300906;LAITERIE DU VAL D'ANCENIS;2021;0;0;1011566;0
0006804179;NUTRITION & SANTE;2021;0;0;91450;0
0006700423;MARS Chocolat Steinbourg;2021;0;0;78496;0
0052215635;SARL CJA (CARO JULIEN AVICULTURE);2021;10800;0;0;0
0005701946;DISLAUB;2021;308332;0;2414;0
0055300510;GALEO (SAS);2021;66314;0;29939;0
0006504341;RENAULT;2021;66026;9262;11101;0
0005101904;PROCTER et  GAMBLE AMIENS;2021;0;0;784437;0
0007001787;LESIEUR GENERALE CONDIMENTAIRE SAS;2021;0;0;61331;0
0055603721;SOCIETE LAITIERE DE PONTIVY;2021;0;1464238;355927;0
0052205198;SCEA DE LA GARENNE;2021;19000;0;0;0
0052901620;GAEC LE CAM;2021;16500;0;0;0
0006300949;AIRBUS OPERATIONS SAS;2021;0;0;59217;0
0006304426;NAVAL Group;2021;0;1012710;24000;0
0007000481;HSWT (ex HYET SWEET);2021;0;346001;204012;0
0057300315;PROVENT SDPR - PORCHERIE DE SAINT GIROD;2021;8900;0;0;0
0006302265;TOQUE ANGEVINE (LA);2021;0;0;81333;0
0006506043;CYDEC - Groupe PAPREC (ex CGECP );2021;107058;0;72942;0
0005600024;VICAT SA;2021;0;730440;6177;0
0006300989;FLEURY MICHON LS;2021;0;0;83990;0
0007000621;ARC INTERNATIONAL FRANCE;2021;467602;1224114;228;0
0054201363;SAEM EVIAN SOURCE BADOIT;2021;23036;0;51506;0
0006103190;PEC TREDI;2021;1310730;0;138800;0
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2021;73294;258607;4411;0
0006405807;SA PERRIN ET Fils;2021;7769;0;0;0
0006104744;EUROCAST THONON;2021;18161;0;859;0
0005805710;COLLET SAS;2021;0;64373;3920;0
0018300036;FLORETTE FRANCE FOOD SERVICE (ex-CRUDI);2021;94157;0;0;0
0006401327;Société des Carrières de La Menudelle;2021;43590;0;0;0
0006103586;LAFARGE CIMENTS;2021;102316;0;531;0
0053503005;SCEA POMMERY;2021;10000;0;0;0
0005102169;DAILYCER FRANCE SAS;2021;0;0;66575;0
0052902919;SCEA POULIQUEN;2021;16588;0;0;0
0007001757;FRAIS Embal (Sté);2021;0;0;117556;0
0057908818;SAS SOFIVO;2021;0;0;270581;0
0006102595;SINIAT;2021;13507;0;0;0
0052201642;SCEA DU MOELOU ex SARL;2021;21800;0;0;0
0006700404;ROQUETTE FRERES;2021;7665240;21274933;0;0
0006207759;SAS GRANULATS VICAT;2021;0;418213;0;0
0006202392;FENIIX SUEZ RV ENERGIE Rambervillers;2021;0;62604;12923;0
0055603820;EARL DE LA ROCHE;2021;9660;0;0;0
0006503325;SEQENS (ex PCAS );2021;0;0;113375;0
0010100230;COURANT SAS;2021;85256;0;0;0
0006100080;SARL DANNENMULLER THIERRY;2021;38610;0;0;0
0005200086;CONDAT SAS;2021;0;4389098;20000;0
0006802818;AEROPORT de Toulouse Blagnac;2021;2157;0;57617;0
0006108236;KEMIRA;2021;0;0;74910;0
0057100136;LDC BOURGOGNE;2021;0;0;248017;0
0009069917;EDF - Site de Creys-Malville;2021;2647548;0;0;0
0005209347;SOBEGI SAS;2021;0;8609301;59880;0
0006400772;ARDAGH METAL BEVERAGE FRANCE SAS;2021;0;0;120802;0
0010002253;CRISTAL UNION (SVI);2021;22900;0;6992;0
0053500417;SCEA DU CHESNOT;2021;13063;0;0;0
0005701195;WALOR;2021;0;16576;2786;0
0006100812;GRANULATS VICAT;2021;0;158136;0;0
0005202615;Pyrenefrom;2021;0;0;100635;0
0053503230;SOCIETE VITREENNE D'ABATTAGE;2021;215940;0;183216;0
0052905018;GAEC BESCOND;2021;20000;0;0;0
0005500107;COOPERL ARC ATLANTIQUE;2021;0;0;590196;0
0052902416;SCEA DES SOURCES;2021;17200;0;0;0
0005201806;MLPC International SA;2021;0;210986;6578;0
0006000290;POLYREY;2021;0;758983;4301;0
0022200036;DISTILLERIE du SIMON;2021;0;90000;0;0
0053500033;ETABLISSEMENTS JEAN BRIENT;2021;0;0;88724;0
0010000931;TERR'LOIRE (Société Nouvelle);2021;106987;0;0;0
0006802185;Papeteries de Saint-Girons Sas;2021;1165145;1138273;1145;0
0006103189;EUROFLOAT;2021;136591;0;29296;0
0006700386;SITDCE UIOM;2021;25903;0;387;0
0058600371;SCEA ELIPORC MRS AUTSON DEVANNES;2021;22180;0;0;0
0006200037;SOVAB;2021;0;0;315360;0
0005519960;GAEC DES PORCS SAINS;2021;10496;0;0;0
0058600141;BONILAIT PROTEINES;2021;569896;78910;5593;0
0006506453;TIRU;2021;0;527971;17491;0
0005902723;GEMDOUBS (ex PAPETERIE DU DOUBS ex OTOR);2021;711137;0;2032;0
0007406008;SNCF Technicentre Atlantique;2021;0;0;68164;0
0005801573;MALTERIES SOUFFLET;2021;409213;0;235;0
0005902583;FACEL;2021;0;618048;11605;0
0052903464;SAUPIQUET;2021;0;0;127031;0
0006102312;CANSON SAS;2021;0;435247;2187;0
0010000689;INDENA;2021;0;0;112725;0
0006506568;A2C GRANULAT;2021;301000;0;0;0
0005101555;NORCHIM;2021;0;214304;2945;0
0006201020;EUROSERUM;2021;0;0;177490;0
0007001080;AXTER;2021;245409;0;2108;0
0006804030;CARRIERES DU SUD OUEST;2021;65349;0;141;0
0007000727;RENAULT DOUAI SNC;2021;0;277522;60113;0
0007408607;ELIS PANTIN;2021;119075;0;7050;0
0006201398;BAUMGARTEN S.A.;2021;0;27297;0;0
0006103493;VERALLIA FRANCE (ST GOBAIN EMBALLAGE);2021;47036;39714;6165;0
0007407393;Blanchisserie Teinturerie WARTNER;2021;12072;0;2970;0
0052203196;SCEA FAIRIER;2021;15000;0;0;0
0053800504;MARTINET SAS;2021;0;0;143838;0
0006803824;EUROSERUM;2021;0;0;80040;0
0006200514;MERSEN (ex CLEG);2021;115343;0;1540;0
0006601574;GIE CHIMIE SALINDRES;2021;0;429447;0;0
0010010029;ICT FRANCE SAS;2021;475222;0;4758;0
0006306553;ORBELLO GRANULATS SARTHE;2021;8661;0;0;0
0005901100;FIDAY GESTION;2021;33811;252949;8127;0
0006200031;MANUFACTURE DE BACCARAT;2021;166113;45761;84;0
0050100743;GAEC DE L'ORME;2021;10242;0;2377;0
0005102885;CEMEX Granulats;2021;357520;0;0;0
0022200498;ALBIOMA;2021;0;185557;0;0
0056401304;LINDT ET SPRUNGLI SAS;2021;0;1012464;70523;0
0052903139;SARL Hubert Simon;2021;89000;0;0;0
0006100860;RMG;2021;16858;0;0;0
0006700049;SARL SABLES ET GRAVIERS WILLERSINN;2021;963754;0;0;0
0005104368;MONDELEZ FRANCE BISCUITS PRODUCTION;2021;45142;0;6417;0
0005515356;KERMENE - TRELIVAN;2021;0;0;111486;0
0006101115;MOREL SARL;2021;124900;0;0;0
0006301144;ZaCh System SA;2021;0;0;86064;0
0010002267;CARGILL FOODS FRANCE;2021;0;0;167231;0
0006802463;RODEZ ABATTOIR;2021;0;0;56194;0
0006202170;NESTLE WATERS SUPPLY EST Contrexéville;2021;217104;0;0;0
0005516445;HYDRACHIM;2021;18818;0;6749;0
0006301396;LAFARGEHOLCIM GRANULATS;2021;127600;0;0;0
0006400318;MANE ET FILS NOTRE-DAME;2021;0;0;101255;0
0006000366;VALADE;2021;0;0;103682;0
0052901675;SCEA DE PRATENOU;2021;20000;0;0;0
0006804009;UNITHER LIQUID MANUFACTURING;2021;0;0;65729;0
0007001124;COCA-COLA PRODUCTION SAS;2021;0;0;666582;0
0005800543;SEALYNX INTERNATIONAL;2021;2643;298897;5944;0
0007001026;SNCZ;2021;116594;0;981;0
0006503345;LINXENS FRANCE;2021;70731;0;0;0
0058501825;GAEC LA VALLEE DE LA VIE;2021;7340;0;151;0
0006600923;CAMERON;2021;9237;0;0;0
0005701143;ARCELORMITTAL FRANCE;2021;0;130118;0;0
0005519635;SCEA DE LA COLLINE;2021;12470;0;0;0
0006700051;G. S. M.;2021;975211;0;0;0
0005101699;LACTINOV  (ex-SFPL);2021;0;0;495448;0
0006521615;BOUYGUES TRAVAUX PUBLICS;2021;0;0;649421;0
0010000220;SEALED AIR  SAS;2021;83736;0;47201;0
0007000436;HEINEKEN ENTREPRISE;2021;116129;0;4634;0
0055301693;GAEC GRAND BEAUCHENE (DU);2021;8474;0;0;0
0006700516;BRASSERIE LICORNE;2021;0;0;245285;0
0006700426;DOW France SAS (ex ROHM AND HAAS);2021;2900009;0;0;0
0005900239;BUTAGAZ SAS;2021;0;16500;477;0
0006802298;SAS TARNAISE DES PANNEAUX;2021;0;343133;4207;0
0006601255;Languedoc Roussillon Matériaux;2021;91807;0;0;0
0052202456;SARL DE SAINT MARCEL;2021;7866;0;2748;0
0010300060;CHARLES ET ALICE;2021;0;234328;44625;0
0053501619;NOVANDIE;2021;109888;0;23;0
0005801578;NIPRO PHARMAPACKAGING FRANCE;2021;37449;0;307;0
0055300051;SCEA VERRERIE (DE LA);2021;7300;0;0;0
0006503289;CALCIA gargenville (cimenterie);2021;0;1125363;0;0
0007003919;PANAVI;2021;0;0;126097;0
0005207489;CEMEX Granulats Sud-Ouest S.A.S.;2021;133003;0;0;0
0006506233;CPCU;2021;0;11670;2448;0
0007001789;NOVANDIE (SAS)-(ex Générale UItra Frais);2021;551657;0;0;0
0006804399;SAS PIERRE FABRE DERMO-COSMETIQUE;2021;0;3367;86690;0
0006200307;NOVACARB;2021;3124;18698311;11668;0
0010001496;ROCAL;2021;11410;0;805;0
0053501396;HTL (ne plus utiliser voir 535-1395);2021;0;0;92074;0
0009069910;EDF - CNPE de Nogent-sur-Seine;2021;219000;139085000;0;0
0006600794;HARIBO-RICQLES-ZAN;2021;42804;0;19852;0
0052204897;EARL GRONE;2021;16425;0;0;0
0006700094;SABLIERES OESCH;2021;186178;0;0;0
0007206026;LOCATEX;2021;0;37360;893;0
0006300918;YARA FRANCE;2021;0;0;1109303;0
0005701177;LUZEAL;2021;69012;0;0;0
0007000706;SCORA;2021;0;0;213504;0
0055603455;CELVIA SA;2021;30281;0;191875;0
0006700123;GRAVIERES ET CONCASSAGES D'OFFENDORF;2021;0;1277685;0;0
0006700760;MAHLE BEHR France;2021;2246333;0;3669;0
0006400508;PROVENCE IQF SAS;2021;99047;0;308;0
0006601116;SANOFI Aventis R&D;2021;0;0;67369;0
0052900281;EARL QUEMENEUR BERNARD;2021;11000;0;0;0
0005521826;FRANCE POULTRY;2021;0;0;684374;0
0007000492;Cartonneries de Gondardenne;2021;215124;356268;4775;0
0052902918;SCEA ROMAIN RIOU;2021;31400;0;0;0
0005701128;PSA AUTOMOBILES SA;2021;193096;0;5492;0
0006400367;VIRBAC 13;2021;2708;0;75800;0
0007101810;GRANULATS DE L'EST;2021;44909;0;0;0
0007000987;VENATOR Pigments France;2021;0;158691;0;0
0058502919;SCEA VINET BRUNO (Les Places);2021;7925;0;0;0
0006104426;FERROPEM GROUPE FERROATLANTICA;2021;0;779600;0;0
0007000737;TEINTURERIE DELALYS;2021;0;22106;8450;0
0006100606;LHG Eurre;2021;31245;0;0;0
0052904060;SCEA DANOUEDEL;2021;9000;0;0;0
0010000241;HYDRO ALUMINIUM EXTRUSION SERVICES;2021;36557;0;560;0
0009069904;EDF - CNPE de Paluel;2021;0;725000;0;4773530000
0005701515;TEREOS FRANCE;2021;155766;0;11990;0
0007000951;SOTRENOR;2021;82551;0;0;0
0006303438;INITIAL SERVICES TEXTILES;2021;40610;0;5401;0
0006404660;APHM (LA CONCEPTION);2021;0;0;71651;0
0052904354;CANDIA;2021;0;162058;2814;0
0005601349;CANDIA Gerzat;2021;0;0;258748;0
0006201051;MANOIR INDUSTRIES;2021;0;73428;26256;0
0006206174;SAS GRANULATS VICAT;2021;0;260531;0;0
0005202000;RAYONIER A.M. TARTAS;2021;4420821;6012958;44334;0
0006100821;SCB;2021;99650;0;0;0
0005600268;PEM;2021;0;107516;0;0
0056100545;TRAITEUR DE LA TOUQUES;2021;0;0;61590;0
0006102645;AIR LIQUIDE FRANCE INDUSTRIE;2021;159612;0;0;0
0006102781;SFS INTEC;2021;17310;0;5808;0
0053500599;SCEA LA PETITE FONTENELLE;2021;7235;0;0;0
0006109203;SPIT;2021;230877;0;0;0
0054902137;SIALE SAVEL;2021;0;0;99436;0
0055301388;STE FLECHARD RAYMOND ALLAIN LEBAILLY;2021;0;0;81686;0
0006401056;TOTAL RAFFINAGE FRANCE;2021;3445671;36490;43079;0
0007001555;CRUSTA C (SA);2021;0;0;78946;0
0005801442;ASPEN NOTRE DAME DE BONDEVILLE;2021;95000;0;0;0
0010300046;DELIFRANCE;2021;57077;0;51106;0
0006700526;ARLANXEO Emulsion Rubber France SAS;2021;2091108;0;13000;0
0006102463;JINWANG EUROPE (ex OCM);2021;0;247364;800;0
0006900013;EDF SEI;2021;0;0;201758;0
0010600063;GERFLOR TARARE SNC;2021;0;0;55371;0
0007004138;SA  ALPHAGLASS;2021;0;44166;0;0
0005519083;GAEC DES BOIS;2021;7500;0;0;0
0007100088;Brasseries de Bourbon;2021;0;197222;0;0
0006400336;LYONNAISE DES EAUX  - Usine de l'Apié;2021;0;1291149;0;0
0005600410;LABORATOIRES MSD-CHIBRET SNC;2021;0;0;81198;0
0052900751;SCEA NOVA LAND;2021;11852;0;0;0
0005300452;CPO_COMPAGNIE PETROLIERE DE L'OUEST;2021;0;8040;198;0
0006300905;SABOURIN SAS;2021;70611;0;184915;0
0006104505;UGITECH;2021;0;3309897;2708;0
0053502545;ETABLISSEMENTS ABERA;2021;197413;0;317;0
0055602062;BERNARD SA;2021;0;156155;255939;0
0006700349;MICHEL Wittelsheim (carrière);2021;462890;0;0;0
0007000761;AGC FRANCE SAS;2021;17295;714748;6482;0
0055603514;SCEA MAINGUY-LE GRAND;2021;9308;0;0;0
0006102760;AGRANA FRUIT FRANCE;2021;134305;0;18129;0
0006301733;Fromagerie BEL Production France;2021;0;0;640191;0
0006301099;COMPAGNIE EUROPEENNE DE TANNAGE-CET;2021;0;168315;9309;0
0006102819;G.T.A.;2021;402560;0;0;0
0006802560;ECONOTRE;2021;0;116295;28210;0
0009000040;BA 133 Nancy;2021;42781;0;0;0
0006104577;HACER TRAITEMENTS DE SURFACE;2021;112769;0;20897;0
0006704003;KALHYGE 2 (ex RLD2 ex Ets Schneider);2021;0;24081;488;0
0005201996;TIMAC AGRO SA;2021;14342;48359;6897;0
0005701096;LA FONTE ARDENNAISE FA4;2021;0;77154;1474;0
0005300048;PIGEON GRANULATS NORMANDIE;2021;51338;0;0;0
0052900449;SILL;2021;0;0;381356;0
0005201008;SABENA TECHNICS BOD SAS;2021;16952;0;638;0
0005700716;SOCIETE DES CARRIERES DE L'EST;2021;24320;0;0;0
0057201121;DROUAULT;2021;54752;0;2573;0
0055614993;SCEA DE KERGAL JOUAN;2021;23712;0;0;0
0006102652;SODEREC INTERNATIONAL S.A;2021;8547;0;0;0
0010000473;VALORYELE;2021;66495;0;1088;0
0055500063;EARL Multiporcs de l'Aire;2021;10900;0;0;0
0006701424;MILLIPORE;2021;12725;0;60301;0
0005304251;Société Nouvelle CIBEM;2021;7166;0;1359;0
0006702686;TRONOX FRANCE SAS;2021;150784;0;16507;0
0005601323;SOPA;2021;6721;9619;0;0
0006804076;SOCLI;2021;13390;0;0;0
0006101563;GRANULATS VICAT;2021;118632;0;0;0
0052900831;COMPAGNIE LAMPAULAISE DE SALAISON;2021;0;0;51018;0
0007201539;SOCIETE FROMAGERIES LESCURE;2021;0;0;189030;0
0007000590;MOY PARK FRANCE;2021;0;0;210664;0
0052903223;CAPITAINE COOK;2021;76969;0;1026;0
0007001084;SICCANOR;2021;0;143200;3435;0
0007001050;CENTRE HOSPITALIER DE VALENCIENNES;2021;0;0;216322;0
0007206660;SAS SABLIERES DE GOUEX;2021;151906;0;0;0
0053600674;LEROUGE OLIVIER;2021;9300;0;3000;0
0006202396;EGGER PANNEAUX ET DECORS;2021;84927;259815;81259;0
0005500194;SAS LE PLENIER BOSCHER;2021;0;0;312406;0
0052903123;GAEC AR MANERIOU;2021;12775;0;0;0
0007000772;PREFERE RESINS FRANCE (ex DYNEA);2021;0;15141;652;0
0053501211;SCEA RUANLT;2021;12775;0;0;0
0005100114;TEREOS FRANCE (BUCY);2021;8369;1712649;6837;0
0052900486;EARL LE LANN;2021;12706;0;0;0
0055601402;SCEA DES BRUYERES;2021;17885;0;0;0
0006400550;SIBELCO FRANCE;2021;31992;0;0;0
0057903131;SAS LOEUL ET PIRIOT;2021;0;0;72710;0
0006000439;CARTONNERIE JEAN;2021;0;63903;572;0
0007201208;TIMAC AGRO;2021;0;17938;7383;0
0057201663;LDC;2021;0;0;338531;0
0006600803;UNION DES DISTILLERIES DE LA MEDITERRANE;2021;0;139246;23173;0
0050100111;COMPAGNIE ABATTAGE de BOURG EN BRESSE;2021;8120;0;79986;0
0006103731;RHODIA OPERATIONS;2021;10567917;7628392;72486;0
0007203926;CALCIA Ciments Usine;2021;0;147397;0;0
0050100090;GAEC LES PRELIONS;2021;17830;0;945;0
0057202284;ETABLISSEMENTS FASSIER SA;2021;0;0;92090;0
0006200139;CROWN BEVCAN;2021;0;0;166186;0
0007001955;MAISON MENISSEZ SA;2021;0;0;103031;0
0016300281;ROZANA;2021;57337;0;2066;0
0005601336;Cie FROMAGERE VALLEE DE L'ANCE;2021;0;0;277521;0
0005518409;GROUPE SODIAAL B;2021;0;0;722648;0
0006412373;CHANTIER NAVAL DE MARSEILLE (forme 10);2021;0;0;0;13839360
0006400371;BIOLANDES;2021;9167;0;70;0
0005204565;DRAGAGES DU PONT DE LESCAR;2021;42094;0;0;0
0052901895;SARL DE KERANFORS;2021;19356;0;0;0
0010000470;UCIB - Usine Chimique Ivry Bataille;2021;36761;0;0;0
0006401428;EPC FRANCE;2021;12721;0;0;0
0052600297;PROVENT SDPR (ETOILE);2021;8000;0;0;0
0052900719;SCEA DE KERLAOUENAN;2021;18250;0;0;0
0009000041;BA 702 Avord;2021;226617;0;0;0
0050100925;ATEMAX FRANCE;2021;33320;0;276;0
0052903620;EARL TANGUY Michel;2021;8900;0;0;0
0005804239;OSILUB;2021;0;0;89314;0
0055602604;PEP CAMAGNON;2021;0;0;204514;0
0006300337;PIGEON GRANULATS LOIRE ANJOU - Nyoiseau;2021;0;64868;0;0
0055602988;SCEA DE LICHOUET;2021;27000;0;0;0
0006102767;POLYTECHNYL (ex RHODIA);2021;195577;0;1635;0
0006301413;GALLIANCE ANCENIS;2021;0;0;199964;0
0010000740;STMICROELECTRONICS SAS;2021;0;0;483204;0
0006104439;CARBONE SAVOIE;2021;2823240;222122;50512;0
0006700608;MARS WRIGLEY CONFECTIONERY FRANCE;2021;0;0;76447;0
0052903220;SCEA DE LA VALLEE;2021;10920;0;0;0
0022100032;SRMG (SUCRERIE MARIE-GALANTE);2021;38759;51019;377;0
0052903637;SCO (MONIQUE RANOU);2021;20948;0;172987;0
