identifiant;nom_etablissement;annee_rejet;rejet_raccorde_m3_par_an;rejet_isole_m3_par_an
0006207626;LINGENHELD ENVIRONNEMENT LOR ex ENVALOR;2020;;16317
0006502173;STEN;2020;4522;
0007402241;UNITE PLACOPLATRE;2020;10492;
0006302023;CHAUCER FOODS SA;2020;135451;
0005401249;AIR LIQUIDE FRANCE INDUSTRIES;2020;;0
0010013810;sas;2020;330;0
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;2020;;58796
0005503619;ELIS LOCALINGE;2020;36178;
0005700958;CEMEX GRANULATS  - Région Val de Seine;2020;;6813
0006301139;BSN medical SAS;2020;1191;56056
0053800226;SA CARREL - Site Viande;2020;;10372
0054500346;MARS PF;2020;;342470
0006103644;SANOFI PASTEUR MARCY;2020;276050;
0006806474;COFELY;2020;13547;
0005101542;REVOCOAT FRANCE SAS;2020;1264;2088
0006102523;SPIT;2020;21294;577233
0022200038;SFC - Fond canonville Car et Itm;2020;;0
0006402139;ELENGY (CAVAOU);2020;;128014240
0005205111;SETHELEC SNC;2020;;3396
0005302582;SOFEDIT SAS;2020;6394;17717
0009079401;Usine d'épuration Seine amont;2020;;186531232
0005901039;SOCIETE NOUVELLE REVETIS;2020;;12391
0006900028;REGULUS SA UPG;2020;;3986
0010007575;VILLE de VENDOME (décharge);2020;8630;
0055602830;KERANNA PRODUCTIONS;2020;64110;
0006802120;Société Gaïa;2020;0;0
0006305148;TRIVALIS;2020;;6941
0005900641;PEUGEOT CITROEN  AUTOMOBILES SA;2020;9357;
0005300335;LISI MEDICAL ORTHOPAEDICS;2020;13950;
0007004923;MOWI Boulogne SAS-(ex Marine Harvest);2020;106383;
0009069905;EDF - CNPE de Penly;2020;;2475440900
0006506419;SITREM;2020;49242;
0006705769;WAGRAM TERMINAL SAS;2020;;14136
0005601337;ENTREMONT ALLIANCE;2020;;141616
0006302270;TRIOPLAST;2020;4082;
0006400737;MAJ ELIS PROVENCE;2020;46739;
0057202040;BAHIER;2020;;200256
0009069927;Etablissement de LA HAGUE;2020;;648878
0006303152;ARRIVE;2020;;113059
0009075906;STEP - Lille-C.U.-Wattrelos;2020;;33193684
0006802901;COCA-COLA EUROPACIFIC PARTNERS FRANCE;2020;23361;
0005702909;MARLE SA;2020;1117;
0005401404;REM;2020;19092;
0005900890;SOCIETE FROMAGERE DE LONS LE SAUNIER;2020;67869;
0006300964;GENDREAU;2020;95162;
0007002611;Blanchisserie Centrale du C.H.U. de Lille;2020;15390;
0054800091;SOCIETE FROMAGERE DU MASSEGROS;2020;;275350
0005401305;Aluminium France Extrusion ST-FLORENTI;2020;;153622
0005501798;SOCIETE KERLYS;2020;0;0
0005702726;Bonduelle traiteur - Appetifrais SAS;2020;;50286
0006806581;KNAUF INSULATION LANNEMEZAN SAS;2020;0;152858
0005200391;PAPETERIES DE BEGLES (SAPB);2020;0;768326
0053100020;SOLEVAL FRANCE;2020;10397;
0006802139;SAS CEMEX GRANULATS SUD OUEST;2020;;0
0007005301;FIELDTURF TARKETT SAS;2020;135;0
0005800505;RUBIS TERMINAL HFR;2020;;6391
0006000336;PHOTONIS FRANCE SAS;2020;52048;
0005700720;LA MARNAISE;2020;0;0
0009076702;Station d'épuration des eaux usées de l'Eurométropole de Strasbourg;2020;;63371680
0055602063;BERNARD salaisons;2020;124299;
0055601331;CITE MARINE;2020;168189;
0005801443;SANOFI WINTHROP INDUSTRIE;2020;22792;51420
0006403671;EUROSILICONE SAS;2020;1542125;
0005502423;RAULT CARRIERES SA;2020;0;0
0006202068;MUNKSJÖ ARCHES;2020;;2232083
0007000737;TEINTURERIE DELALYS;2020;20959;
0006304918;SOREDI;2020;;25466
0006503451;FAREVA (ROCHAS PARFUMS);2020;456;
0007204242;ANETT UN;2020;;62318
0007000490;RDM BLENDECQUES SAS;2020;;1364268
0006201020;EUROSERUM;2020;114061;
0007001047;CEREC;2020;;46216
0006400947;GAZECHIM;2020;;334
0007001591;N.V BISCUITS DELACRE SA;2020;11870;
0018100006;SNR CEVENNES;2020;1541;
0007000855;BELL (BONDUELLE EUROPE LONG LIFE ex BCI);2020;;242265
0006501936;SAM MONTEREAU;2020;31667;637969
0006700422;DOW AGROSCIENCES SAS Drusenheim;2020;;179028
0005516445;HYDRACHIM;2020;9035;
0005518021;LORIENT AGGLOMERATION;2020;;23562
0007201087;BOSSARD et Cie;2020;601;
0005702109;SOTRATEX SAS;2020;47450;
0005702795;MHCS Moët Hennessy Champagne et Services;2020;29017;
0005701178;SMURFIT KAPPA PAPIER RECYCLE FRANCE;2020;;400975
0006001836;LAMBERTY et FILS;2020;1701;
0050100333;MONTERRAT S.A;2020;150558;
0006701554;GROUPE SIAT Urmatt;2020;;48964
0024900048;BUSINESS ALU MASUE;2020;1749;
0006500370;COVED S.A.;2020;3544;
0005105624;ETEX FRANCE BUILDING PERFORMANCE;2020;;34995
0005202851;EMAC;2020;0;897748
0005702106;FRANCE TEINTURE (ex. T.D.C.);2020;223066;
0006401055;STOCKAGE TERMINAL DE LA CRAU;2020;;16815
0006201126;EURO DIEUZE INDUSTRIE;2020;;3324
0006400277;ARIANEO (ex SONITHERM);2020;481645;
0005401300;ATELIERS DE JOIGNY;2020;;1155
0010001108;DEPOTS DE PETROLE D'ORLEANS;2020;;30000
0006102824;VICAT;2020;;808289
0005500110;LDC BRETAGNE;2020;;123724
0006104473;MSSA S.A.S.;2020;;213712
0005501517;ETERNIT FRANCE;2020;8820;0
0005300078;CARRIERE BAUDOUIN;2020;;45000
0005100382;BARAT TRANSPORTS;2020;;648
0006102149;Décharge CCDSV;2020;3196;
0006301102;ELECTROPOLI France;2020;;3904
0006103518;BODYCOTE (HIT);2020;1860;502
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2020;1764;5425449
0006700162;SABLIERES J.LEONHART;2020;;450000
0006302490;POMANJOU;2020;12817;500
0005804127;BIO COGELYO NORMANDIE;2020;;16984
0006505859;ETEX France Building (ex SINIAT=;2020;;3500
0022100003;Distillerie Rhumeries Agri de M- Galante;2020;;9153
0005101081;OPELLA HEALTHCARE (EX SANOFI / AVENTIS);2020;;52401
0006803192;CHATEAU DU TARIQUET SCV;2020;;14194
0006200720;KIMBERLY CLARK SAS;2020;;1021560
0007001757;FRAIS Embal (Sté);2020;104589;
0006702200;LINDE FRANCE;2020;1692468;
0006101364;IMERYS TC;2020;;59861
0005800345;TOYO INK EUROPE SPECIALTY CHEMICALS S.A;2020;;623051
0007207949;SERI;2020;4546;
0006104731;HACER TRAITEMENTS THERMIQUES;2020;695;
0006803845;MECAPROTEC INDUSTRIES 2 - MPI;2020;;2793
0006409589;SAINT GOBAIN COATING SOLUTIONS;2020;193;
0006700444;ARCONIC ARCHITECTURAL PRODUCTS  Merxheim;2020;9515;1285
0006301086;EURIAL FOOD SERVICE ET INDUSTRY;2020;55340;
0005208202;LAFARGE GRANULATS FRANCE;2020;0;
0006400245;SOMECA;2020;;1
0006101989;KEM ONE;2020;;844807
0006103213;SERGE FERRARI SAS;2020;2913;
0007001162;CONEGAN (SAS);2020;4283;
0007201655;VERALLIA - SAINT GOBAIN EMBALLAGE;2020;12666;271812
0010200069;STE CHLORALP;2020;;0
0006700124;GRAVIERES ET SABLIERES VELTZ VIX;2020;;0
0005601405;BONILAIT PROTEINES SA;2020;;36160
0007000786;ONDULYS Lille;2020;3778;
0058800183;ELIVIA Ets MIRECOURT;2020;106427;0
0010001762;CEO Compagnie des Eaux et de l'Ozone;2020;152440;
0006301171;SARREL;2020;;68671
0054401754;AUBRET;2020;148243;0
0005401241;YOPLAIT PRODUCTION FRANCE - NOBLEVAL;2020;;598920
0005207117;AIR LIQUIDE Hydrogène;2020;215;
0006102464;EURECAT FRANCE;2020;;75433
0006115041;MAJ;2020;58293;
0007201461;EDAC;2020;4899;
0006102957;COMPAGNIE DE CHAUFFAGE CCIAG;2020;22415;
0005802301;AIR LIQUIDE HYDROGENE;2020;;4469
0005100790;SGI;2020;11500;
0006400908;SIRAP GEMA (NOVES);2020;;322002
0005500088;FERTIVAL SA;2020;52967;
0005801578;NIPRO PHARMAPACKAGING FRANCE;2020;;14808
0005100349;SOPROCOS;2020;41787;
0005300699;HOWMET ARCONIC;2020;17109;2114
0005515356;KERMENE - TRELIVAN;2020;72329;
0009071701;STEP - LA ROCHELLE (port Neuf);2020;;9933719
0006700055;EST GRANULATS;2020;;1222016
0009069940;EDF - CNPE de FESSENHEIM;2020;0;1045781820
0005400486;IMERYS CERAMICS FRANCE;2020;;152000
0005300573;MAISON JOHANES BOUBEE-PRODIS (rte Tilly);2020;64209;
0005702052;SOUFFLET Malterie Polisy;2020;;168414
0057201678;LDC;2020;;905651
0007000589;INEOS STYROLUTION FRANCE SAS;2020;;1150000
0006201189;ALLGAIER FRANCE;2020;;9311
0005503324;DAUNAT BRETAGNE;2020;41300;0
0009073701;Station d'épuration de La Grange David;2020;;16861008
0006103435;PREBET ET FILS;2020;280;0
0050100894;PARC ORNITHOLOGIQUE - REGIE DEPARTEMENT;2020;7288;
0006301207;TOTALENERGIES RAFFINAGE FRANCE;2020;;3644366
0009070604;STEP - NICE HALIOTIS;2020;0;37742992
0007000684;GRISS (EMERSON);2020;;202
0052903461;SOCABAQ;2020;63524;
0007003131;BOCQUET;2020;3846;
0006405120;OBIOSEED;2020;482;
0006503401;MORELLEC SAS (Ets);2020;1210;
0006200980;LES BRONZES D'INDUSTRIE;2020;4863;
0005401096;CONSTELLIUM EXTRUSION (exALCAN PECHINEY);2020;;12596
0009072701;CTEU - EVREUX;2020;;4028660
0054901090;ELIVIA SAS;2020;0;220594
0007000632;VTFR Tuberie (ex V&M France - TUBERIE);2020;;43552
0009069916;EDF - CNPE du Tricastin;2020;0;4781744600
0006700123;GRAVIERES ET CONCASSAGES D'OFFENDORF;2020;;855497
0005102899;FULCHIRON;2020;;75000
0006301259;JEAN ROUTHIAU;2020;0;0
0006506327;VLG CHEM;2020;38327;
0010000451;CRISTAL UNION;2020;;0
0005512875;COMMUNAUTE COM DE BELLE ILE EN MER;2020;3630;
0006112223;CEICA INDUSTRIE SAS;2020;;1346381
0006501204;KERBIRIO;2020;0;42048
0006201702;FERCO INTERNATIONAL;2020;;32620
0006802454;ALUDIUM FRANCE SAS;2020;;11270
0006302249;ROLMER SAS;2020;15514;
0006103146;AD PLATING;2020;12452;
0005600162;LALLEMAND SAS;2020;32186;0
0005301495;SOCIETE BEURRIERE D'ISIGNY;2020;;177363
0006200328;ARCELOR MITTAL TUBULAR PRODUCTS LEXY;2020;;41074
0009000144;BA 105 EVREUX;2020;;10000
0006305478;BONILAIT PROTEINES;2020;;192920
0005801681;VERESCENCE;2020;;166849
0006303467;NWL France Production;2020;10084;
0006503565;THALES AVS FRANCE;2020;2576;
0006102416;PMG Ardèche;2020;1141;
0007000607;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2020;;32310
0005900821;FROMAGERIES BEL PRODUCTION FRANCE (FBPF);2020;34866;
0006400998;SOLAMAT MEREX;2020;;0
0010000683;DPSPC;2020;;30000
0006513048;VEOLIA EAU;2020;14744526;
0005500596;STOCKBREST (STB1);2020;12147;
0006802617;SOGEFI FILTRATION FRANCE;2020;;3357
0005401254;APERAM ALLOYS IMPHY;2020;;641250
0006900568;EDF PEI Bf2;2020;;128251
0055301446;SOCIETE NOUVELLE DE VOLAILLE;2020;170124;
0007403895;SEMMARIS;2020;8606;
0005303657;SOCIETE FROMAGERE D'ORBEC;2020;161798;553770
0040000290;Centrale thermique EDF de Saint-Pierre;2020;0;40
0005101699;LACTINOV  (ex-SFPL);2020;419244;
0005502171;IMERYS REFACTORY MINERALS;2020;;1771619
0006802145;SA SECAM;2020;0;0
0006104534;GRAPHOCOLOR;2020;;113756
0006103995;UNIVAR SOLUTIONS;2020;20720;
0006104769;SGL CARBON  SA;2020;;1847276
0005702463;VEOLIA-VALEST _ CSD2;2020;0;7690
0005209273;VERMILION REP S.A.S.;2020;;55933
0007000771;DEPOTS DE PETROLE COTIERS;2020;;23275
0006601345;Nouvelle Carrière du PIC SAINT LOUP;2020;0;10
0006506909;SIH;2020;25542;
0006301415;MONDELEZ International;2020;;84039
0009078001;STEP - AMIENS;2020;;8991042
0006700680;FLABEG France S.A.S;2020;;18400
0005401631;SPPH;2020;30357;
0005500169;BROCELIANDE ALH;2020;138181;
0006401056;TOTAL RAFFINAGE FRANCE;2020;;1994990
0007003941;CVE;2020;10450;
0005801247;PHARMASYNTHESE SA;2020;2072;
0006002903;Juliette DOITEAU;2020;;2467
0006104106;MAUSER FRANCE;2020;647;0
0005100901;SOPROGAZ;2020;42478;
0006704733;SOTRALENTZ CONSTRUCTION SNSC;2020;;5946
0010200096;LABORATOIRES M&L;2020;;15692
0005509696;SAFRAN LANDING SYSTEMS SERVICES DINARD;2020;;758
0052903106;AQUADIS NATURELLEMENT;2020;;339083
0006501929;SILEC CABLE;2020;9496;391715
0009077802;STEP - CARRE DE REUNION;2020;0;12780223
0006202170;NESTLE WATERS SUPPLY EST Contrexéville;2020;219897;50293
0005201036;CIE COMMERCIALE MANUTENTION PETROLIERE;2020;;333767
0007002145;Remy LENFANT Teinturerie;2020;18287;
0005100378;ANODEL;2020;19891;19891
0005102036;LAINIERE DE PICARDIE BC SAS;2020;;59504
0006505317;SYSTRONIC;2020;11166;
0006309633;LUISSIER BORDEAU CHESNEL;2020;;81624
0005701280;ETILAM;2020;8002;4924
0005207735;YVON MAU;2020;5831;
0005401378;BERNER;2020;3713;354643
0005800398;CRISTAL UNION;2020;0;597078
0006000449;EUROCUP;2020;;366
0005800412;SANOFI CHIMIE SA;2020;0;10561898
0028200050;Galloo France division Sallaumines;2020;5598;
0006406571;BIOTECHNA;2020;863;
0005900162;PAPETERIE ZUBER RIEDER;2020;0;498545
0005202084;CURIA FRANCE;2020;36537;
0005504579;VERGERS DE CHATEAUBOURG SAS;2020;;237183
0006204578;SAS SABEST;2020;28475;
0005501697;ARDO GOURIN;2020;;640205
0005401071;SNDCE;2020;0;10063
0006102315;IVECO BUS;2020;37129;
0005401415;ISOVER ST GOBAIN;2020;1334;
0006002119;SOCIETE NOUVELLE MEGISSERIE COLOMBIER;2020;5527;
0005701503;SMURFIT KAPPA FRANCE;2020;681;
0010000030;TRIBALLAT Hubert Laiteries;2020;3650;191912
0005101029;TEREOS FRANCE;2020;;626727
0006506552;SANOFI CHIMIE;2020;1098034;1333008
0005800096;CEMEX GRANULATS;2020;0;0
0005101176;SAVERGLASS;2020;;0
0005401075;KRONOSPAN SAS;2020;652;
0009000313;13e DBLE;2020;31025;31025
0005601635;VALTOM;2020;17406;
0046900033;CHARCUTERIE ANSELME SA - Vénissieux;2020;5045;
0006400082;SCCV LE CERCLE DES VIGNERONS DE PROVENCE;2020;10337;
0006700516;BRASSERIE LICORNE;2020;243630;
0005206586;CEPB - SITA Sud-Ouest;2020;;20616
0006506436;SOLARIS (ex DALKIA) parc BIOCITECH;2020;17225;
0005204836;CEREXAGRI S.A.S;2020;0;500
0005802579;SNCF VOYAGEURS SA;2020;812;
0010100142;GRANULATS VICATS;2020;;0
0005201496;FIRMENICH Productions SAS;2020;;28994
0005800297;TOTAL RAFFINAGE FRANCE;2020;;24660248
0006803636;Imerys Talc Luzenac France;2020;10000;17341
0009077803;STEP - LES MUREAUX;2020;4796286;
0010000035;PAULSTRA HUTCHINSON SNC;2020;5044;
0005801303;COTAC FRANCE SARL;2020;25251;
0006102813;TRIVIUM ALUMINIUM PACKAGING France;2020;17712;34892
0006802805;AJINOMOTO FROZEN FOODS FRANCE (Labeyrie);2020;20408;
0005301510;SOCIETE FROMAGERE DE SAINTE CECILE;2020;;402159
0006104645;THERMOCOMPACT S.A.;2020;0;36721
0050100923;MARIE;2020;20829;4087
0006104519;GALDERMA LABORATOIRES SAS;2020;39467;
0005201132;AUTO PIECES SARL;2020;;100
0058501547;EURALIS GASTRONOMIE;2020;95874;
0005201999;RAYONIER A.M.  AVEBENE;2020;26;
0006201294;FLASHMETAL;2020;620;
0006405545;SCA TERRES D'AVIGNON;2020;2433;
0005801305;FERRERO FRANCE;2020;19678;
0007000619;AGRATI;2020;;20265
0005900642;F2J JAPY (ex-PEUGEOT JAPY TECHNOLOGIES);2020;0;0
0006301125;SOFIVO SAS;2020;0;403945
0006102089;STORENGY France;2020;;0
0053800646;PROFIL EXPORT;2020;1358107;
0006516512;AD TAF TRAITEMENTS THERMIQUES;2020;3973;
0010500024;SUEZ RV Borde Matin ISDND et ISDI;2020;;137521
0005503449;TRIBALLAT NOYAL - Usine SOJASUN;2020;262867;
0010000547;GMC - Galvanoplastie Moderne du Centre;2020;;20498
0005701195;WALOR;2020;3000;4500
0006700323;GSM ALSACE Rumersheim-le-Haut;2020;;1124364
0007402285;TRA SABLE;2020;27025;
0006002919;DECHETTERIE (Limoges ZI Sud);2020;;4678
0005600190;BRIVADOISE DE TRAITEMENT DE SURFACE SAS;2020;;14670
0005500104;COOPERATIVE LE GOUESSANT (ZI);2020;24837;8703
0022200040;SAEM LE GALION;2020;;34973
0005500149;LOUDEAC VIANDES;2020;149262;
0005800523;NESTLE France;2020;0;504629
0006303597;ANJOU POUDRAGE INDUSTRIE;2020;;255
0010200056;CEMEX GRANULATS RHONE MEDITERRANEE;2020;0;0
0010001318;MAINGOURD;2020;0;0
0005200249;FORESA FRANCE SAS;2020;;60977
0006103493;VERALLIA FRANCE (ST GOBAIN EMBALLAGE);2020;12033;0
0058900588;FROMAGERIE LINCET;2020;;0
0054200987;TRADIVAL;2020;21756;
0007001762;FRANCE MANCHE S.A.(Entretien navettes);2020;;315261
0006201370;EQIOM;2020;;357282
0006802502;AGC Multi Material Europe SA;2020;;88632
0007006390;ONTEX SANTE FRANCE SAS;2020;3188;
0007000854;BALL PACKAGING EUROPE BIERNE SAS;2020;83360;
0007202771;SOCOMETA;2020;412;
0005901215;VETOQUINOL SA;2020;;24214
0006803963;SA COVED;2020;17173;
0007201542;CIMENTS CALCIA sas;2020;;522747
0007003180;CHROMA BIOTECH;2020;14390;
0007000953;Société Nouvelle WM;2020;21336;0
0006702704;STRASBOURG CENTRE ENERGIES;2020;400;
0007001052;SI2D;2020;186;
0007000776;PRODUITS CHIMIQUES DE LOOS;2020;;3843120
0007206918;BURG VINAIGRES (ex-FUCHS);2020;4781;
0006001927;EYREIN Industrie;2020;0;2065
0006204558;ARCELORMITTAL CF;2020;;5278
0006201116;DAIMAY France (ex MOTUS);2020;58495;
0006105224;PRAYON;2020;;949972
0006802180;Forges de Niaux;2020;;510048
0006104438;FERROPEM;2020;100;1591
0006103607;FIA FAB.INSIGNES ARTISTIQUES;2020;4;
0006512640;GSM;2020;0;0
0006400459;LES CRUDETTES SAS;2020;16688;232283
0006101115;MOREL SARL;2020;;0
0005302192;CIBEL;2020;2313;
0057900712;SOCIETE FROMAGERE DE RIBLAIRE;2020;;344229
0052903492;GROUPE BIGARD;2020;;743962
0006102245;TORAY FILMS EUROPE SAS;2020;;1206006
0005105346;GALLOO chauny ex JOUVE RECYCLAGE;2020;;3134
0006400347;MAJ SA;2020;63187;
0006400959;PRIMAGAZ Lavéra;2020;5176;
0007001242;Malteurop;2020;108116;0
0018200005;SARL DOMITIA GRANULATS;2020;0;0
0005103728;SOCOPIC-Sté Cogénér.Picardie (ex.Dalkia);2020;0;
0006601697;Société EVOLIA;2020;30;0
0006700463;PUNCH POWERGLIDE (Ex GM);2020;16107;3120295
0005401402;AMORA MAILLE Chevigny;2020;147987;
0005800577;LEGRAND FRANCE;2020;2152;1211
0006506240;CPCU GRENELLE (i449);2020;458810;
0005101169;JSP INTERNATIONAL  SARL;2020;40756;
0055602062;BERNARD SA;2020;350435;
0006200725;VICAT (usine de Xeuilley);2020;;47091
0006802161;PIVAUDRAN Sas;2020;21475;
0007003092;LYS SERVICES;2020;;23390
0007000508;COMILOG ex Dunkerque Electrométallurgie;2020;;16004
0007202117;ANETT UN s.a.r.l.;2020;;128975
0006400992;CLEAN 13;2020;3359;
0005801442;ASPEN NOTRE DAME DE BONDEVILLE;2020;64815;
0005515174;CELTIGEL;2020;83598;
0005801765;FROMAGERIE BOURSIN;2020;;66547
0009069915;EDF - CNPE de Saint-Alban;2020;;3621298690
0006208290;Fromagerie RENARD GILLARD;2020;;113260
0006000360;ELECTROZINC;2020;0;0
0006600794;HARIBO-RICQLES-ZAN;2020;10461;14386
0006002039;CONSTELLIUM USSEL;2020;5148;100
0006000416;NCI ENVIRONNEMENT BRIVE;2020;6121;15263
0006409509;SODEXO - SMRS;2020;5020;
0007201378;MARZET et Cie;2020;;5891
0005104648;CHEMOURS FRANCE;2020;8068;
0056100545;TRAITEUR DE LA TOUQUES;2020;53981;
0006104351;CROMOLOGY RESEARCH & INDUSTRY SAVOIE;2020;0;1278
0005102603;PATISSERIE PASQUIER VRON;2020;;11029
0006505421;DASSAULT AVIATION;2020;329;
0006700717;FONDERIE DE LA BRUCHE - COLIBRU;2020;3004;105310
0006601737;Société NESTLE WATERS SUPPLY SUD;2020;307198;0
0006102564;BOIRON FAUGIER G.I.E;2020;102012;
0005200579;CHU Hôpitaux de Bordeaux;2020;221881;
0005202111;DEPENNE;2020;;0
0005600069;AMIS SAS;2020;;25772
0006300990;FLEURY MICHON LS;2020;;92273
0006104116;TOTAL FRANCE;2020;;16000
0006503543;ERAMET RESEARCH;2020;1600;
0022200036;DISTILLERIE du SIMON;2020;0;48995
0009069913;EDF - CNPE du Bugey;2020;0;1840265470
0050100695;SCEA DES PISCICULTURES PETIT (ICPE);2020;;2946
0006200938;VALTRIS ENTERPRISES FRANCE SAS;2020;;256223
0006506329;Univar Solutions SAS;2020;1202;
0006803945;MAJ ELIS;2020;103056;
0006103291;SNF SAS ANDREZIEUX;2020;257424;
0005800384;SYNGENTA PRODUCTION FRANCE SAS;2020;;29804
0006700404;ROQUETTE FRERES;2020;;2128353
0005101321;FAURECIA INTERIEUR INDUSTRIE;2020;9254;0
0052501019;EUROSERUM ETALANS;2020;56862;
0006302554;VILMORIN;2020;335;8163
0005300633;SOCIETE FROMAGERE DE CLECY;2020;;72930
0006700216;HOLCIM BETON GRANULATS HAUT RHIN - HBGHR;2020;;1068100
0006804237;REGIE MUNICIPALE DES EAUX (STEP);2020;;1212903
0005701521;SMURFIT KAPPA FRANCE;2020;4009;
0010000972;CHRO LA SOURCE;2020;163387;
0005101551;MESSER FRANCE SAS  (ex PRAXAIR);2020;;35419
0006102080;CHARDON ET COUCHOUD;2020;;24832
0005800520;NOVACEL;2020;8199;92191
0009076401;STEP - Pont de l'aveugle;2020;;7482769
0006104606;ST DUPONT;2020;2934;
0006302096;VAL NANTAIS TERRENA;2020;;228368
0006301043;REEL;2020;;87
0010000712;OUDIN Cartonnerie;2020;;88984
0010600088;BOIRON;2020;42920;
0007000620;VYNOVA MAZINGARBE  SAS;2020;;935234
0006507116;SENSIENT (ex  LES COLORANTS WACKHERR);2020;5065;
0005800496;EXXONMOBIL CHEMICAL FRANCE;2020;;555503
0005904874;DEMAIN Environnement (Ex : JURATRI);2020;9000;
0007000052;CARRIERES D'HOUDAIN SAS;2020;0;646641
0006103490;VERRERIE DE ST JUST;2020;506;11480
0006404660;APHM (LA CONCEPTION);2020;71652;
0005701143;ARCELORMITTAL FRANCE;2020;0;214930
0005400431;CARRIERES ET MATERIAUX;2020;;210080
0006401000;ORTEC INDUSTRIE;2020;9197;
0006503106;CEMEX GRANULATS;2020;;10
0006102818;PATHEON FRANCE;2020;16248;69376
0005701330;3P - Produits Plastiques Performants;2020;;84662
0005200110;CORENSO France SA;2020;;594081
0010600487;COURLY STEP DE LA FEYSSINE;2020;11276481;
0005701149;TARKETT France;2020;131933;
0006508166;LAFARGEHOLCIM GRANULATS;2020;0;0
0005302394;TB INDUSTRIE;2020;;1765
0006100812;GRANULATS VICAT;2020;0;0
0053501906;COOPERL ARC ATLANTIQUE;2020;;368800
0005502023;SILGOM;2020;23681;
0006506270;ENERTHERM;2020;119793;
0006202492;MAILLE VERTE DES VOSGES;2020;35286;
0005101010;SNCF EIV MOULIN NEUF;2020;;0
0006200876;SOCIETE FROMAGERE DE RAIVAL;2020;;107044
0005101507;SYNTHOS ( ex INEOS STYRENICS);2020;;61007
0006400879;Rizerie SOUFFLET ALIMENTAIRE CAMARGUE;2020;;48045
0056100002;ELIVIA ALENÇON;2020;56487;
0010600260;DANI-ALU;2020;417;
0010000814;OTIS;2020;3671;0
0006802302;STE TUELACAU;2020;;158685
0005501941;Com Com Auray Quiberon Terre Atlantique;2020;1219188;0
0005401044;LAGUILLAUMIE;2020;70344;
0005202554;TANNERIE CARRIAT;2020;29972;
0006301487;VALEO;2020;18;
0009074403;STEP - Tougas;2020;;40103820
0009000020;BA 106 Bordeaux-Mérignac;2020;;773
0005800924;AJINOMOTO-Labeyrie traiteur surgeles (LTS);2020;19418;
0006503361;BUFFET CRAMPON;2020;361;
0006506164;NCS PYROTECHNIE;2020;7229;
0005701067;HANON SYSTEMS CHARLEVILLE;2020;0;13651
0006303347;LA FOURNEE DOREE ATLANTIQUE;2020;19847;
0050100189;INCINERIS (ex COMPAGNIE DES VETERINAIRES;2020;53;
0005401483;DAUNAT BOURGOGNE;2020;48205;
0028400079;CHATEAU BLANC;2020;2304;
0010000470;UCIB - Usine Chimique Ivry Bataille;2020;27528;
0005502480;SA LE ROUX;2020;;352775
0006201364;ARCELORMITTAL ATLANTIQUE ET LORRAINE;2020;;105130
0006700349;MICHEL Wittelsheim (carrière);2020;;0
0007100701;EDF-SEI;2020;;524
0006304150;CET ENVIRONNEMENT;2020;;201195
0006102733;KALISTRUT AEROSPACE;2020;;130221
0010800207;DECORAL S.A.;2020;9340;
0007000646;BONDUELLE EUROPE LONG LIFE (BELL) ex BCI;2020;;1463534
0010300132;BONTOUX S.A.S;2020;;3801
0007000951;SOTRENOR;2020;0;0
0005701475;O-I FRANCE SAS;2020;42421;36000
0005100497;LES FROMAGERS DE THIERACHE;2020;472078;
0006702132;CAVE COOPERATIVE VINICOLE DE TURCKHEIM;2020;8084;
0006303873;CHARIER CM - CARRIERES ET MATERIAUX;2020;;55997
0005100311;EDIFI NORD;2020;;5170
0005401102;RAFFINERIE DU MIDI;2020;;17088
0018300758;Montpellier Méditerranée Métropole;2020;31398244;
0052904354;CANDIA;2020;182737;45238
0007003326;C&D FOODS France;2020;32309;
0006407681;VISHAY S.A;2020;4238;
0006406383;IPSEN PHARMA BIOTECH;2020;15451;
0006601671;ANETT DIX;2020;39661;
0006506454;CPCU;2020;339312;
0007002401;COVALYS ex-VALNOR (CVE ANTARES);2020;0;
0010000931;TERR'LOIRE (Société Nouvelle);2020;55761;8130
0006204953;ELIS LORRAINE/PIERRETTE TBA;2020;92250;
0006200909;AHLSTROM-MUNKSJÖ STENAY SAS;2020;;2125319
0054401755;LES VOLAILLES DE ST MARS;2020;26158;
0006104103;CREALIS;2020;;15463
0006103809;EUROCAST LYON;2020;88040;
0005100917;SOLABIA;2020;25900;
0006702232;JET AVIATION AG BASEL;2020;550;
0009073101;Usine de dépollution des eaux Ginestous-Garonne (ASTEO);2020;;43869904
0005500491;YFFINIAC INDUSTRIE LAITA;2020;331528;
0005302766;ECLOR BOISSONS;2020;;70509
0005500165;ARMOR PROTEINES;2020;271805;0
0057200464;VALLEGRAIN ABATTOIR;2020;123450;123450
0007001721;CERELIA LIEVIN (ex EUROLOL);2020;4810;
0006301173;TROUILLET 85 SAS;2020;31;
0006103781;TEINTURERIES DE LA TURDINE-RTE DE THIZY;2020;36670;
0007001871;KNAUF INDUSTRIES NORD;2020;4421;
0024700001;BREE - Site SIFELMET;2020;2577;
0007300024;EDF Corse;2020;0;97839
0010400185;ELIS RHONE-ALPES  MAJ;2020;51301;
0005201242;ANETT AQUITAINE;2020;;55843
